mort,category,geography,YEAR,SEX,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
LGA35300,Local Government Area (LGA),Mount Isa,2022,Persons,103,"19,081",542.3,820.2,1.5,58,56.0,368.2,"1,455",78.8,36,61.8,228.3,71.9
LGA35300,Local Government Area (LGA),Mount Isa,2023,Persons,98,"18,958",515.8,716.0,1.4,59,59.9,368.2,"1,247",68.0,33,55.9,198.8,70.0
LGA35600,Local Government Area (LGA),Murweh,2019,Persons,47,"4,211",1116.1,894.6,1.71,25,53.2,537.9,406,104.2,15,60.0,,73.8
LGA35600,Local Government Area (LGA),Murweh,2020,Persons,40,"4,106",974.2,636.9,1.3,12,30.0,,124,32.7,5,41.7,,81.0
LGA35600,Local Government Area (LGA),Murweh,2021,Persons,43,"4,009",1072.6,720.9,1.42,23,53.5,390.7,241,65.2,12,52.2,,74.3
LGA35600,Local Government Area (LGA),Murweh,2022,Persons,54,"3,960",1363.6,843.9,1.54,18,33.3,,199,54.6,6,33.3,,83.0
LGA35600,Local Government Area (LGA),Murweh,2023,Persons,33,"3,966",832.1,549.5,1.07,17,51.5,,349,95.7,9,52.9,,74.5
LGA35670,Local Government Area (LGA),Napranum,2019,Persons,5,904,541.2,538.9,1.05,3,,,66,75.4,3,,,
LGA35670,Local Government Area (LGA),Napranum,2020,Persons,5,907,564.5,538.9,1.05,3,,,58,66.0,2,,,
LGA35670,Local Government Area (LGA),Napranum,2021,Persons,5,910,575.1,538.9,1.05,3,,,43,49.0,1,,,
LGA35670,Local Government Area (LGA),Napranum,2022,Persons,6,918,607.2,538.9,1.05,4,,,61,69.2,2,,,
LGA35670,Local Government Area (LGA),Napranum,2023,Persons,4,937,412.9,538.9,1.05,3,,,56,62.9,2,,,
LGA35740,Local Government Area (LGA),Noosa,2019,Persons,454,"56,105",809.7,455.4,0.87,138,30.5,161.9,"1,741",34.6,71,51.6,95.2,82.3
LGA35740,Local Government Area (LGA),Noosa,2020,Persons,429,"56,688",756.9,431.8,0.88,137,31.9,166.9,"1,834",36.2,60,44.2,80.7,80.7
LGA35740,Local Government Area (LGA),Noosa,2021,Persons,498,"56,876",874.8,475.1,0.94,159,31.9,186.1,"2,106",41.8,70,43.8,88.0,82.9
LGA35740,Local Government Area (LGA),Noosa,2022,Persons,500,"57,395",870.7,451.4,0.82,130,26.1,151.6,"1,646",32.6,74,57.1,89.2,82.5
LGA35740,Local Government Area (LGA),Noosa,2023,Persons,473,"58,382",809.4,415.8,0.81,136,28.7,160.3,"1,891",37.1,61,45.0,76.2,82.1
LGA35760,Local Government Area (LGA),North Burnett,2019,Persons,103,"10,268",1003.1,548.1,1.05,42,40.8,256.2,457,49.8,28,66.7,179.2,76.8
LGA35760,Local Government Area (LGA),North Burnett,2020,Persons,80,"10,206",783.9,445.0,0.91,31,38.8,216.8,452,49.9,16,51.6,,69.0
LGA35760,Local Government Area (LGA),North Burnett,2021,Persons,118,"10,142",1163.5,639.8,1.26,35,29.7,261.1,525,58.7,19,54.3,,80.6
LGA35760,Local Government Area (LGA),North Burnett,2022,Persons,117,"10,216",1145.3,582.9,1.06,36,30.8,233.0,473,52.8,17,47.2,,82.1
LGA35760,Local Government Area (LGA),North Burnett,2023,Persons,114,"10,352",1101.2,577.4,1.13,41,36.0,283.6,603,66.8,23,56.1,171.1,81.2
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2019,Persons,4,"2,904",137.7,538.9,1.05,4,,,128,44.3,3,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2020,Persons,5,"2,891",173.0,538.9,1.05,4,,,121,42.1,3,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2021,Persons,9,"2,885",312.0,538.9,1.05,7,,,160,55.7,6,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2022,Persons,6,"2,889",207.7,538.9,1.05,4,,,112,39.0,3,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2023,Persons,7,"2,908",240.7,538.9,1.05,6,,,93,32.4,5,,,
LGA35790,Local Government Area (LGA),Palm Island,2019,Persons,18,"2,274",791.6,538.9,1.05,18,100.0,,378,166.8,11,61.1,,60.0
LGA35790,Local Government Area (LGA),Palm Island,2020,Persons,18,"2,205",816.3,538.9,1.05,17,94.4,,345,157.0,13,76.5,,62.0
LGA35790,Local Government Area (LGA),Palm Island,2021,Persons,13,"2,180",596.3,538.9,1.05,12,92.3,,192,88.3,8,66.7,,62.5
LGA35790,Local Government Area (LGA),Palm Island,2022,Persons,18,"2,193",820.8,538.9,1.05,17,94.4,,370,170.0,12,70.6,,56.0
LGA35790,Local Government Area (LGA),Palm Island,2023,Persons,16,"2,214",722.7,538.9,1.05,12,75.0,,178,81.4,6,50.0,,61.0
LGA35800,Local Government Area (LGA),Paroo,2019,Persons,11,"1,703",617.5,538.9,1.05,7,64.7,,127,79.8,3,,,63.8
LGA35800,Local Government Area (LGA),Paroo,2020,Persons,11,"1,697",619.5,538.9,1.05,4,41.2,,150,94.6,1,,,76.8
LGA35800,Local Government Area (LGA),Paroo,2021,Persons,14,"1,701",799.7,538.9,1.05,6,40.9,,140,88.5,3,,,77.5
LGA35800,Local Government Area (LGA),Paroo,2022,Persons,14,"1,706",833.9,538.9,1.05,6,43.5,,106,66.4,3,,,76.5
LGA35800,Local Government Area (LGA),Paroo,2023,Persons,15,"1,719",863.3,538.9,1.05,7,45.8,,109,68.7,4,,,64.0
LGA36070,Local Government Area (LGA),Pormpuraaw,2019,Persons,4,637,684.5,538.9,1.05,4,,,97,152.3,2,,,
LGA36070,Local Government Area (LGA),Pormpuraaw,2020,Persons,5,635,743.7,538.9,1.05,3,,,76,119.7,3,,,
LGA36070,Local Government Area (LGA),Pormpuraaw,2021,Persons,4,632,690.1,538.9,1.05,4,,,80,128.2,2,,,
LGA36070,Local Government Area (LGA),Pormpuraaw,2022,Persons,0,644,761.2,538.9,1.05,,,,,,,,,
LGA36070,Local Government Area (LGA),Pormpuraaw,2023,Persons,1,651,167.5,538.9,1.05,1,,,16,25.7,1,,,
LGA36150,Local Government Area (LGA),Quilpie,2019,Persons,4,718,617.5,538.9,1.05,3,,,54,79.8,1,,,
LGA36150,Local Government Area (LGA),Quilpie,2020,Persons,4,716,619.5,538.9,1.05,2,,,63,94.6,1,,,
LGA36150,Local Government Area (LGA),Quilpie,2021,Persons,6,718,799.7,538.9,1.05,2,,,59,88.5,1,,,
LGA36150,Local Government Area (LGA),Quilpie,2022,Persons,6,720,833.9,538.9,1.05,3,,,45,66.4,1,,,
LGA36150,Local Government Area (LGA),Quilpie,2023,Persons,6,725,863.3,538.9,1.05,3,,,46,68.7,2,,,
LGA36250,Local Government Area (LGA),Redland,2019,Persons,"1,190","158,937",748.7,521.8,1.0,397,33.4,198.2,"5,880",40.2,190,47.9,98.7,81.8
LGA36250,Local Government Area (LGA),Redland,2020,Persons,"1,135","160,418",707.5,485.5,0.99,372,32.8,186.1,"5,635",38.3,180,48.4,95.7,81.4
LGA36250,Local Government Area (LGA),Redland,2021,Persons,"1,189","161,709",735.3,479.2,0.94,363,30.5,172.7,"5,065",34.3,167,46.0,86.3,83.1
LGA36250,Local Government Area (LGA),Redland,2022,Persons,"1,392","163,729",850.2,543.2,0.99,406,29.2,192.6,"5,988",40.3,192,47.3,94.4,83.0
LGA36250,Local Government Area (LGA),Redland,2023,Persons,"1,338","166,809",802.1,505.0,0.98,357,26.7,166.0,"5,248",34.8,182,51.0,87.0,83.3
LGA36300,Local Government Area (LGA),Richmond,2019,Persons,6,763,805.2,538.9,1.05,2,,,52,73.0,1,,,
LGA36300,Local Government Area (LGA),Richmond,2020,Persons,5,763,708.3,538.9,1.05,3,,,52,72.5,2,,,
LGA36300,Local Government Area (LGA),Richmond,2021,Persons,5,769,671.4,538.9,1.05,3,,,36,50.4,1,,,
LGA36300,Local Government Area (LGA),Richmond,2022,Persons,5,776,696.9,538.9,1.05,3,,,25,33.9,1,,,
LGA36300,Local Government Area (LGA),Richmond,2023,Persons,6,780,724.6,538.9,1.05,1,,,44,61.0,0,,,
LGA36370,Local Government Area (LGA),Rockhampton,2019,Persons,637,"81,842",778.3,632.0,1.21,250,39.2,291.0,"4,225",55.4,128,51.2,152.3,80.7
LGA36370,Local Government Area (LGA),Rockhampton,2020,Persons,653,"82,352",792.9,628.4,1.28,242,37.1,272.8,"3,609",47.2,117,48.3,134.4,81.4
LGA36370,Local Government Area (LGA),Rockhampton,2021,Persons,684,"82,882",825.3,644.6,1.27,259,37.9,285.4,"4,094",53.2,127,49.0,142.4,80.4
LGA36370,Local Government Area (LGA),Rockhampton,2022,Persons,772,"83,596",923.5,711.9,1.3,265,34.3,293.6,"4,784",61.8,128,48.3,144.3,81.3
LGA36370,Local Government Area (LGA),Rockhampton,2023,Persons,733,"84,517",867.3,665.5,1.3,261,35.6,281.8,"4,226",54.1,139,53.3,149.3,81.1
LGA36510,Local Government Area (LGA),Scenic Rim,2019,Persons,282,"42,856",658.0,438.9,0.84,89,31.6,146.2,"1,107",28.2,47,52.8,77.5,81.6
LGA36510,Local Government Area (LGA),Scenic Rim,2020,Persons,312,"43,255",721.3,468.6,0.95,101,32.4,163.0,"1,306",33.1,52,51.5,90.0,82.2
LGA36510,Local Government Area (LGA),Scenic Rim,2021,Persons,342,"43,592",784.5,513.9,1.01,113,33.0,202.5,"1,829",46.2,51,45.1,101.6,80.3
LGA36510,Local Government Area (LGA),Scenic Rim,2022,Persons,353,"44,331",796.3,508.2,0.93,109,30.9,191.1,"1,816",45.3,47,43.1,92.3,82.5
LGA36510,Local Government Area (LGA),Scenic Rim,2023,Persons,342,"45,248",755.8,478.5,0.93,124,36.3,208.3,"1,987",48.8,63,50.8,114.4,80.0
LGA36580,Local Government Area (LGA),Somerset,2019,Persons,166,"25,355",654.9,514.7,0.99,81,48.8,237.3,"1,155",48.9,41,50.6,125.7,75.3
LGA36580,Local Government Area (LGA),Somerset,2020,Persons,184,"25,322",726.8,582.3,1.19,83,45.1,240.3,"1,147",48.8,46,55.4,139.5,77.2
LGA36580,Local Government Area (LGA),Somerset,2021,Persons,194,"25,388",764.3,630.5,1.24,89,45.9,275.5,"1,530",65.3,42,47.2,154.6,77.0
LGA36580,Local Government Area (LGA),Somerset,2022,Persons,212,"25,711",824.7,628.2,1.15,86,40.6,243.1,"1,201",51.0,47,54.7,142.2,77.4
LGA36580,Local Government Area (LGA),Somerset,2023,Persons,192,"26,251",731.6,555.8,1.08,87,45.3,252.9,"1,262",52.6,53,60.9,160.0,76.3
LGA36630,Local Government Area (LGA),South Burnett,2019,Persons,314,"32,834",955.9,640.1,1.23,128,40.8,309.9,"2,251",75.6,81,63.3,205.2,77.7
LGA36630,Local Government Area (LGA),South Burnett,2020,Persons,304,"32,980",920.3,626.5,1.28,126,41.4,320.0,"2,372",79.6,76,60.4,210.6,78.3
LGA36630,Local Government Area (LGA),South Burnett,2021,Persons,313,"33,330",937.6,607.0,1.2,125,40.1,299.9,"2,088",69.7,60,47.8,156.2,78.4
LGA36630,Local Government Area (LGA),South Burnett,2022,Persons,394,"33,792",1166.6,721.9,1.32,160,40.7,343.6,"2,224",73.6,87,54.0,193.3,79.6
LGA36630,Local Government Area (LGA),South Burnett,2023,Persons,329,"34,325",959.6,587.6,1.15,127,38.4,285.6,"2,097",68.8,73,58.0,173.5,78.2
LGA36660,Local Government Area (LGA),Southern Downs,2019,Persons,352,"36,237",971.3,570.2,1.09,115,32.6,224.2,"1,427",43.8,65,56.5,131.1,82.6
LGA36660,Local Government Area (LGA),Southern Downs,2020,Persons,378,"36,394",1038.6,610.3,1.24,137,36.1,273.0,"1,861",57.2,74,54.0,161.6,80.2
LGA36660,Local Government Area (LGA),Southern Downs,2021,Persons,364,"36,641",993.3,577.7,1.14,115,31.5,244.0,"1,906",58.5,58,50.5,131.9,81.8
LGA36660,Local Government Area (LGA),Southern Downs,2022,Persons,451,"37,019",1219.3,698.3,1.27,155,34.4,319.6,"2,475",75.6,87,55.7,190.4,81.5
LGA36660,Local Government Area (LGA),Southern Downs,2023,Persons,401,"37,464",1070.0,586.8,1.14,120,29.8,235.6,"1,807",54.8,51,42.5,108.3,81.9
LGA36720,Local Government Area (LGA),Sunshine Coast,2019,Persons,"2,442","329,886",740.2,472.9,0.91,731,29.9,173.4,"10,411",34.7,345,47.2,87.1,82.7
LGA36720,Local Government Area (LGA),Sunshine Coast,2020,Persons,"2,372","338,363",701.0,441.3,0.9,693,29.2,160.5,"10,097",32.9,325,46.8,80.2,83.0
LGA36720,Local Government Area (LGA),Sunshine Coast,2021,Persons,"2,623","346,632",756.8,465.9,0.92,727,27.7,165.0,"10,274",32.7,352,48.5,86.1,83.1
LGA36720,Local Government Area (LGA),Sunshine Coast,2022,Persons,"2,952","355,845",829.6,504.1,0.92,785,26.6,176.4,"11,866",37.0,388,49.4,94.8,83.7
LGA36720,Local Government Area (LGA),Sunshine Coast,2023,Persons,"2,738","365,928",748.4,455.3,0.89,748,27.3,165.6,"11,753",35.7,344,46.0,81.7,83.1
LGA36820,Local Government Area (LGA),Tablelands,2019,Persons,252,"26,072",966.6,606.3,1.16,89,35.3,264.2,"1,466",62.4,47,52.8,155.3,80.7
LGA36820,Local Government Area (LGA),Tablelands,2020,Persons,247,"26,310",940.2,553.4,1.13,101,41.0,261.2,"1,461",61.8,53,52.6,140.6,80.2
LGA36820,Local Government Area (LGA),Tablelands,2021,Persons,280,"26,489",1057.0,635.8,1.25,99,35.4,287.5,"1,525",64.4,53,53.5,182.5,80.0
LGA36820,Local Government Area (LGA),Tablelands,2022,Persons,281,"26,807",1048.2,603.7,1.1,94,33.5,262.7,"1,469",61.7,50,53.2,153.8,81.4
LGA36820,Local Government Area (LGA),Tablelands,2023,Persons,280,"27,260",1027.1,569.2,1.11,84,30.0,213.7,"1,160",48.0,40,47.6,110.5,82.3
LGA36910,Local Government Area (LGA),Toowoomba,2019,Persons,"1,282","171,573",747.1,530.3,1.02,437,34.1,227.9,"7,214",45.8,233,53.3,126.0,82.0
LGA36910,Local Government Area (LGA),Toowoomba,2020,Persons,"1,207","173,566",695.3,480.7,0.98,363,30.1,184.7,"5,738",36.1,196,54.0,103.2,82.2
LGA36910,Local Government Area (LGA),Toowoomba,2021,Persons,"1,366","175,255",779.3,521.7,1.03,425,31.1,209.7,"6,936",43.4,210,49.4,109.2,82.4
LGA36910,Local Government Area (LGA),Toowoomba,2022,Persons,"1,466","178,352",822.1,543.0,0.99,470,32.0,227.6,"7,161",44.2,225,48.0,113.4,82.0
LGA36910,Local Government Area (LGA),Toowoomba,2023,Persons,"1,463","181,792",804.7,525.2,1.02,431,29.5,208.4,"6,920",42.0,221,51.3,110.6,82.2
LGA36950,Local Government Area (LGA),Torres,2019,Persons,17,"3,652",465.5,538.9,1.05,11,64.7,,119,33.1,6,54.5,,73.2
LGA36950,Local Government Area (LGA),Torres,2020,Persons,15,"3,589",417.9,538.9,1.05,11,73.3,,234,66.3,7,63.6,,66.2
LGA36950,Local Government Area (LGA),Torres,2021,Persons,16,"3,532",453.0,538.9,1.05,10,62.5,,180,51.8,4,40.0,,67.0
LGA36950,Local Government Area (LGA),Torres,2022,Persons,10,"3,517",284.3,538.9,1.05,6,60.0,,101,29.3,4,,,72.0
LGA36950,Local Government Area (LGA),Torres,2023,Persons,15,"3,502",428.3,538.9,1.05,11,73.3,,118,34.6,3,27.3,,68.8
LGA36960,Local Government Area (LGA),Torres Strait Island,2019,Persons,14,"4,434",315.7,538.9,1.05,10,71.4,,216,49.5,7,70.0,,64.7
LGA36960,Local Government Area (LGA),Torres Strait Island,2020,Persons,9,"4,355",206.7,538.9,1.05,8,,,240,56.0,6,,,
LGA36960,Local Government Area (LGA),Torres Strait Island,2021,Persons,12,"4,294",279.5,538.9,1.05,8,66.7,,105,24.9,7,,,69.0
LGA36960,Local Government Area (LGA),Torres Strait Island,2022,Persons,11,"4,285",256.7,538.9,1.05,7,63.6,,164,39.2,2,,,67.5
LGA36960,Local Government Area (LGA),Torres Strait Island,2023,Persons,15,"4,286",350.0,538.9,1.05,11,73.3,,197,47.3,7,63.6,,65.5
LGA37010,Local Government Area (LGA),Townsville,2019,Persons,"1,144","193,690",590.5,622.3,1.19,493,43.1,250.3,"9,156",49.7,280,56.8,143.5,78.0
LGA37010,Local Government Area (LGA),Townsville,2020,Persons,"1,136","194,681",583.4,596.1,1.21,474,41.7,234.4,"9,091",49.3,247,52.1,124.3,78.8
LGA37010,Local Government Area (LGA),Townsville,2021,Persons,"1,196","195,460",611.8,603.3,1.19,481,40.2,232.1,"8,077",43.7,232,48.2,114.4,78.7
LGA37010,Local Government Area (LGA),Townsville,2022,Persons,"1,252","198,131",631.8,605.5,1.1,519,41.5,248.9,"9,268",49.7,266,51.3,129.4,78.1
LGA37010,Local Government Area (LGA),Townsville,2023,Persons,"1,300","201,427",645.2,598.5,1.17,551,42.4,257.1,"9,290",49.1,259,47.0,123.7,77.7
LGA37300,Local Government Area (LGA),Weipa,2019,Persons,7,"4,112",170.2,538.9,1.05,5,,,115,28.1,5,,,
LGA37300,Local Government Area (LGA),Weipa,2020,Persons,1,"4,143",24.1,538.9,1.05,1,,,4,1.0,0,,,
LGA37300,Local Government Area (LGA),Weipa,2021,Persons,7,"4,177",167.6,538.9,1.05,7,,,168,40.5,6,,,
LGA37300,Local Government Area (LGA),Weipa,2022,Persons,4,"4,214",94.9,538.9,1.05,2,,,46,11.0,1,,,
LGA37300,Local Government Area (LGA),Weipa,2023,Persons,4,"4,251",94.1,538.9,1.05,3,,,119,28.3,2,,,
LGA37310,Local Government Area (LGA),Western Downs,2019,Persons,288,"34,416",837.0,702.0,1.34,110,38.2,289.1,"1,851",57.6,59,53.7,160.4,79.0
LGA37310,Local Government Area (LGA),Western Downs,2020,Persons,261,"34,386",759.1,630.9,1.28,111,42.5,297.4,"1,982",61.9,64,57.6,176.8,78.0
LGA37310,Local Government Area (LGA),Western Downs,2021,Persons,262,"34,349",763.0,614.8,1.21,107,40.8,273.2,"1,776",55.6,55,51.4,149.0,80.4
LGA37310,Local Government Area (LGA),Western Downs,2022,Persons,246,"34,535",713.2,563.5,1.03,95,38.6,245.1,"1,578",49.3,55,57.9,146.7,78.7
LGA37310,Local Government Area (LGA),Western Downs,2023,Persons,277,"34,990",792.2,619.6,1.21,121,43.7,306.9,"1,978",61.2,72,59.5,187.4,76.9
LGA37340,Local Government Area (LGA),Whitsunday,2019,Persons,221,"36,266",609.4,587.9,1.13,100,45.2,234.8,"1,630",47.5,61,61.0,146.2,76.8
LGA37340,Local Government Area (LGA),Whitsunday,2020,Persons,207,"37,105",557.9,510.8,1.04,105,50.7,235.4,"1,483",42.4,50,47.6,113.6,74.5
LGA37340,Local Government Area (LGA),Whitsunday,2021,Persons,257,"37,642",682.7,609.6,1.2,109,42.4,231.6,"1,606",45.4,51,46.8,111.1,78.3
LGA37340,Local Government Area (LGA),Whitsunday,2022,Persons,279,"38,509",724.5,632.1,1.15,119,42.7,249.1,"1,878",52.0,62,52.1,134.9,77.3
LGA37340,Local Government Area (LGA),Whitsunday,2023,Persons,283,"39,712",712.6,645.0,1.26,87,30.7,175.0,"1,245",33.5,46,52.9,96.3,80.8
LGA37400,Local Government Area (LGA),Winton,2019,Persons,6,"1,129",503.9,538.9,1.05,3,,,17,16.0,2,,,
LGA37400,Local Government Area (LGA),Winton,2020,Persons,9,"1,119",785.9,538.9,1.05,5,,,70,66.1,3,,,
LGA37400,Local Government Area (LGA),Winton,2021,Persons,8,"1,131",732.3,538.9,1.05,2,,,29,27.7,1,,,
LGA37400,Local Government Area (LGA),Winton,2022,Persons,5,"1,135",456.0,538.9,1.05,4,,,34,31.8,2,,,
LGA37400,Local Government Area (LGA),Winton,2023,Persons,8,"1,141",725.6,538.9,1.05,4,,,60,56.3,3,,,
LGA37550,Local Government Area (LGA),Woorabinda,2019,Persons,4,"1,059",348.5,538.9,1.05,3,,,71,68.6,2,,,
LGA37550,Local Government Area (LGA),Woorabinda,2020,Persons,4,"1,054",390.6,538.9,1.05,3,,,77,74.3,2,,,
LGA37550,Local Government Area (LGA),Woorabinda,2021,Persons,5,"1,037",438.0,538.9,1.05,3,,,78,76.7,1,,,
LGA37550,Local Government Area (LGA),Woorabinda,2022,Persons,3,"1,046",325.7,538.9,1.05,2,,,39,38.3,1,,,
LGA37550,Local Government Area (LGA),Woorabinda,2023,Persons,5,"1,063",440.9,538.9,1.05,4,,,58,55.5,2,,,
LGA37570,Local Government Area (LGA),Wujal Wujal,2019,Persons,2,283,541.2,538.9,1.05,1,,,21,75.4,1,,,
LGA37570,Local Government Area (LGA),Wujal Wujal,2020,Persons,2,283,564.5,538.9,1.05,1,,,18,66.0,1,,,
LGA37570,Local Government Area (LGA),Wujal Wujal,2021,Persons,2,284,575.1,538.9,1.05,1,,,13,49.0,0,,,
LGA37570,Local Government Area (LGA),Wujal Wujal,2022,Persons,2,287,607.2,538.9,1.05,1,,,19,69.2,1,,,
LGA37570,Local Government Area (LGA),Wujal Wujal,2023,Persons,1,293,412.9,538.9,1.05,1,,,18,62.9,1,,,
LGA37600,Local Government Area (LGA),Yarrabah,2019,Persons,14,"2,621",534.1,538.9,1.05,11,78.6,,240,92.4,5,45.5,,62.0
LGA37600,Local Government Area (LGA),Yarrabah,2020,Persons,17,"2,606",652.3,538.9,1.05,13,76.5,,269,104.1,8,61.5,,61.3
LGA37600,Local Government Area (LGA),Yarrabah,2021,Persons,13,"2,597",500.6,538.9,1.05,11,84.6,,334,129.7,8,72.7,,54.5
LGA37600,Local Government Area (LGA),Yarrabah,2022,Persons,12,"2,619",458.2,538.9,1.05,8,66.7,,137,53.3,3,,,67.0
LGA37600,Local Government Area (LGA),Yarrabah,2023,Persons,21,"2,640",795.5,538.9,1.05,18,85.7,,435,169.7,10,55.6,,59.5
LGA40070,Local Government Area (LGA),Adelaide,2019,Persons,128,"25,376",504.4,486.4,0.93,54,42.2,223.3,"1,017",42.3,29,53.7,124.2,79.7
LGA40070,Local Government Area (LGA),Adelaide,2020,Persons,89,"25,964",342.8,319.7,0.65,35,39.3,129.7,651,26.5,16,45.7,,80.0
LGA40070,Local Government Area (LGA),Adelaide,2021,Persons,119,"25,522",466.3,424.6,0.84,43,36.1,174.5,582,24.3,21,48.8,84.9,82.8
LGA40070,Local Government Area (LGA),Adelaide,2022,Persons,138,"26,183",527.1,481.5,0.88,47,34.1,210.9,999,40.9,21,44.7,88.6,81.8
LGA40070,Local Government Area (LGA),Adelaide,2023,Persons,154,"27,901",552.0,512.5,1.0,51,33.1,240.1,892,34.4,26,51.0,122.4,82.0
LGA40120,Local Government Area (LGA),Adelaide Hills,2019,Persons,246,"40,538",605.9,468.6,0.9,75,30.7,135.2,"1,090",28.8,32,42.8,56.4,81.8
LGA40120,Local Government Area (LGA),Adelaide Hills,2020,Persons,232,"40,954",566.4,429.4,0.87,81,34.9,145.9,"1,119",29.4,42,51.9,77.0,82.5
LGA40120,Local Government Area (LGA),Adelaide Hills,2021,Persons,255,"41,242",618.5,458.9,0.9,90,35.3,164.3,"1,258",33.0,47,52.1,88.3,81.1
LGA40120,Local Government Area (LGA),Adelaide Hills,2022,Persons,247,"41,453",595.3,420.5,0.77,74,30.1,126.4,886,23.2,32,43.3,58.8,83.0
LGA40120,Local Government Area (LGA),Adelaide Hills,2023,Persons,230,"41,874",548.3,384.3,0.75,70,30.6,124.4,948,24.7,28,40.0,58.7,81.8
LGA40150,Local Government Area (LGA),Adelaide Plains,2019,Persons,39,"9,338",417.6,416.5,0.8,25,64.1,217.5,375,42.0,8,32.0,,67.8
LGA40150,Local Government Area (LGA),Adelaide Plains,2020,Persons,45,"9,677",465.0,468.4,0.95,29,64.4,270.2,569,61.7,17,58.6,,69.8
LGA40150,Local Government Area (LGA),Adelaide Plains,2021,Persons,45,"9,975",451.1,433.0,0.85,28,62.2,225.3,318,33.5,10,35.7,,72.8
LGA40150,Local Government Area (LGA),Adelaide Plains,2022,Persons,36,"10,454",344.4,347.8,0.63,21,58.3,175.2,293,29.6,6,28.6,,70.8
LGA40150,Local Government Area (LGA),Adelaide Plains,2023,Persons,37,"10,932",338.5,333.9,0.65,21,56.8,182.4,467,45.2,11,52.4,,71.5
LGA40220,Local Government Area (LGA),Alexandrina,2019,Persons,282,"27,847",1011.8,479.2,0.92,73,26.0,159.8,778,32.0,30,40.6,74.4,84.9
LGA40220,Local Government Area (LGA),Alexandrina,2020,Persons,241,"28,418",849.1,430.3,0.88,81,33.6,195.0,"1,078",43.7,38,47.4,111.3,81.9
LGA40220,Local Government Area (LGA),Alexandrina,2021,Persons,267,"29,253",911.1,429.9,0.85,62,23.3,142.1,934,37.0,33,52.6,77.2,84.1
LGA40220,Local Government Area (LGA),Alexandrina,2022,Persons,295,"29,732",992.6,440.2,0.8,67,22.8,142.9,809,31.9,23,33.7,47.6,84.0
LGA40220,Local Government Area (LGA),Alexandrina,2023,Persons,322,"30,289",1062.3,480.0,0.94,86,26.6,195.2,"1,161",45.3,39,45.1,101.5,83.7
LGA40250,Local Government Area (LGA),Anangu Pitjantjatjara Yunkunytjatjara,2019,Persons,18,"2,506",718.3,538.9,1.05,13,72.2,,397,160.4,7,53.8,,54.0
LGA40250,Local Government Area (LGA),Anangu Pitjantjatjara Yunkunytjatjara,2020,Persons,14,"2,515",556.7,538.9,1.05,12,85.7,,350,140.8,6,50.0,,44.0
LGA40250,Local Government Area (LGA),Anangu Pitjantjatjara Yunkunytjatjara,2021,Persons,16,"2,554",626.5,538.9,1.05,14,87.5,,384,151.8,8,57.1,,50.0
LGA40250,Local Government Area (LGA),Anangu Pitjantjatjara Yunkunytjatjara,2022,Persons,13,"2,598",500.4,538.9,1.05,10,76.9,,270,104.9,5,,,56.5
LGA40250,Local Government Area (LGA),Anangu Pitjantjatjara Yunkunytjatjara,2023,Persons,12,"2,632",455.9,538.9,1.05,11,91.7,,229,87.8,6,54.5,,54.0
LGA40310,Local Government Area (LGA),Barossa,2019,Persons,177,"25,033",707.4,459.4,0.88,43,24.3,139.0,702,30.7,21,49.7,71.8,84.0
LGA40310,Local Government Area (LGA),Barossa,2020,Persons,176,"25,326",696.6,436.2,0.89,53,29.8,155.0,710,30.8,26,49.9,73.8,82.7
LGA40310,Local Government Area (LGA),Barossa,2021,Persons,220,"25,567",861.6,524.8,1.03,56,25.3,168.8,890,38.4,25,45.2,87.1,85.2
LGA40310,Local Government Area (LGA),Barossa,2022,Persons,233,"25,872",899.2,538.4,0.98,58,24.8,168.8,803,34.5,31,53.8,97.1,83.8
LGA40310,Local Government Area (LGA),Barossa,2023,Persons,227,"26,263",862.6,508.8,0.99,70,31.1,192.8,906,38.4,35,49.6,100.1,82.2
